id,subject,model_name,n_shot,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
college_medicine_32,college_medicine,olmo3-7b,0,C,C,1.0,1.8477439880371094e-06,6.0617923736572266e-05,1.0,3.2186508178710938e-06
college_medicine_33,college_medicine,olmo3-7b,0,D,D,0.96630859375,0.0012426376342773438,0.03204345703125,0.00016820430755615234,0.96630859375
college_medicine_34,college_medicine,olmo3-7b,0,D,B,0.00014591217041015625,0.0030231475830078125,0.99560546875,0.0014505386352539062,0.00014591217041015625
college_medicine_35,college_medicine,olmo3-7b,0,B,D,0.2213134765625,0.0290374755859375,0.2213134765625,0.1385498046875,0.611328125
college_medicine_36,college_medicine,olmo3-7b,0,D,D,0.623046875,0.0185089111328125,0.00376129150390625,0.35498046875,0.623046875
college_medicine_37,college_medicine,olmo3-7b,0,D,C,0.0001430511474609375,0.00030541419982910156,1.996755599975586e-05,0.99951171875,0.0001430511474609375
college_medicine_38,college_medicine,olmo3-7b,0,D,D,0.9990234375,0.0008168220520019531,0.00010383129119873047,8.082389831542969e-05,0.9990234375
college_medicine_39,college_medicine,olmo3-7b,0,A,A,0.994140625,0.994140625,0.00555419921875,0.00013685226440429688,0.00013899803161621094
college_medicine_40,college_medicine,olmo3-7b,0,C,A,0.00028443336486816406,0.591796875,0.0008358955383300781,0.00028443336486816406,0.406982421875
college_medicine_41,college_medicine,olmo3-7b,0,A,A,0.8974609375,0.8974609375,0.0111236572265625,0.05389404296875,0.037628173828125
college_medicine_42,college_medicine,olmo3-7b,0,D,B,0.1776123046875,0.0280914306640625,0.406494140625,0.387939453125,0.1776123046875
college_medicine_43,college_medicine,olmo3-7b,0,C,A,0.3427734375,0.3427734375,0.07891845703125,0.3427734375,0.235595703125
college_medicine_44,college_medicine,olmo3-7b,0,C,B,0.0231475830078125,0.0029888153076171875,0.96875,0.0231475830078125,0.0050048828125
college_medicine_45,college_medicine,olmo3-7b,0,D,C,0.0037784576416015625,0.006038665771484375,0.005764007568359375,0.984375,0.0037784576416015625
college_medicine_46,college_medicine,olmo3-7b,0,C,C,0.9755859375,0.0190277099609375,0.004886627197265625,0.9755859375,0.000514984130859375
college_medicine_47,college_medicine,olmo3-7b,0,A,A,0.9970703125,0.9970703125,0.0009984970092773438,0.0007653236389160156,0.0013856887817382812
college_medicine_48,college_medicine,olmo3-7b,0,B,A,0.036224365234375,0.71630859375,0.036224365234375,0.2083740234375,0.039154052734375
college_medicine_49,college_medicine,olmo3-7b,0,C,C,0.42724609375,0.27587890625,0.2890625,0.42724609375,0.007587432861328125
college_medicine_50,college_medicine,olmo3-7b,0,D,D,0.92236328125,0.0038890838623046875,0.0733642578125,0.00033974647521972656,0.92236328125
college_medicine_51,college_medicine,olmo3-7b,0,D,D,0.81982421875,0.00010275840759277344,7.927417755126953e-06,0.1800537109375,0.81982421875
college_medicine_52,college_medicine,olmo3-7b,0,C,C,0.5556640625,0.00911712646484375,0.4326171875,0.5556640625,0.0028247833251953125
college_medicine_53,college_medicine,olmo3-7b,0,C,C,0.998046875,8.07642936706543e-05,0.0017271041870117188,0.998046875,0.00017642974853515625
college_medicine_54,college_medicine,olmo3-7b,0,B,B,0.99755859375,0.0022869110107421875,0.99755859375,3.49879264831543e-05,3.904104232788086e-05
college_medicine_55,college_medicine,olmo3-7b,0,B,B,1.0,9.238719940185547e-06,1.0,2.1457672119140625e-06,5.960464477539062e-07
college_medicine_56,college_medicine,olmo3-7b,0,B,B,0.896484375,0.01861572265625,0.896484375,0.080810546875,0.003963470458984375
college_medicine_57,college_medicine,olmo3-7b,0,A,A,0.71875,0.71875,0.002323150634765625,0.277099609375,0.001926422119140625
college_medicine_58,college_medicine,olmo3-7b,0,C,C,1.0,5.960464477539063e-08,4.172325134277344e-07,1.0,0.0
college_medicine_59,college_medicine,olmo3-7b,0,C,D,0.1346435546875,0.00131988525390625,0.00010663270950317383,0.1346435546875,0.86376953125
college_medicine_60,college_medicine,olmo3-7b,0,C,C,0.99609375,0.002979278564453125,0.0005598068237304688,0.99609375,0.0002903938293457031
college_medicine_61,college_medicine,olmo3-7b,0,D,D,0.99658203125,0.0020160675048828125,0.0010137557983398438,0.0002371072769165039,0.99658203125
college_medicine_62,college_medicine,olmo3-7b,0,D,D,1.0,3.159046173095703e-06,5.960464477539063e-08,0.00011771917343139648,1.0
college_medicine_63,college_medicine,olmo3-7b,0,C,A,0.0001271963119506836,0.9912109375,0.0007610321044921875,0.0001271963119506836,0.0079345703125
college_medicine_64,college_medicine,olmo3-7b,0,D,C,0.044036865234375,0.006649017333984375,0.0221405029296875,0.92724609375,0.044036865234375
college_medicine_65,college_medicine,olmo3-7b,0,D,D,0.99609375,0.00394439697265625,1.6510486602783203e-05,1.811981201171875e-05,0.99609375
college_medicine_66,college_medicine,olmo3-7b,0,B,D,0.05413818359375,8.398294448852539e-05,0.05413818359375,0.0008349418640136719,0.94482421875
college_medicine_67,college_medicine,olmo3-7b,0,D,D,0.99853515625,6.908178329467773e-05,0.0004649162292480469,0.001132965087890625,0.99853515625
college_medicine_68,college_medicine,olmo3-7b,0,D,D,0.9755859375,0.01328277587890625,0.00374603271484375,0.007221221923828125,0.9755859375
college_medicine_69,college_medicine,olmo3-7b,0,D,B,0.1964111328125,0.0021152496337890625,0.70703125,0.09423828125,0.1964111328125
college_medicine_70,college_medicine,olmo3-7b,0,D,D,1.0,5.960464477539063e-08,1.1920928955078125e-07,5.960464477539062e-07,1.0
college_medicine_71,college_medicine,olmo3-7b,0,C,D,0.0849609375,0.0007181167602539062,0.0005464553833007812,0.0849609375,0.91357421875
college_medicine_72,college_medicine,olmo3-7b,0,C,C,0.99755859375,0.0001004934310913086,3.5762786865234375e-06,0.99755859375,0.0022869110107421875
college_medicine_73,college_medicine,olmo3-7b,0,D,A,0.001461029052734375,0.94189453125,0.055694580078125,0.0009431838989257812,0.001461029052734375
college_medicine_74,college_medicine,olmo3-7b,0,A,D,0.0009093284606933594,0.0009093284606933594,0.0003790855407714844,0.001453399658203125,0.9970703125
college_medicine_75,college_medicine,olmo3-7b,0,C,C,0.98388671875,0.016143798828125,5.0187110900878906e-05,0.98388671875,5.692243576049805e-05
college_medicine_76,college_medicine,olmo3-7b,0,A,A,0.92822265625,0.92822265625,0.025115966796875,0.045501708984375,0.0013523101806640625
college_medicine_77,college_medicine,olmo3-7b,0,C,D,0.00218963623046875,0.31982421875,0.0009713172912597656,0.00218963623046875,0.67724609375
college_medicine_78,college_medicine,olmo3-7b,0,C,A,0.0012836456298828125,0.99853515625,0.0002129077911376953,0.0012836456298828125,7.355213165283203e-05
college_medicine_79,college_medicine,olmo3-7b,0,A,A,1.0,1.0,0.00011593103408813477,6.300210952758789e-05,2.390146255493164e-05
college_medicine_80,college_medicine,olmo3-7b,0,D,D,0.9931640625,0.0012969970703125,0.0011091232299804688,0.004459381103515625,0.9931640625
college_medicine_81,college_medicine,olmo3-7b,0,C,C,0.9931640625,0.0005083084106445312,5.072355270385742e-05,0.9931640625,0.00609588623046875
college_medicine_82,college_medicine,olmo3-7b,0,B,B,0.982421875,5.2988529205322266e-05,0.982421875,0.01401519775390625,0.0035991668701171875
college_medicine_83,college_medicine,olmo3-7b,0,A,A,0.97412109375,0.97412109375,0.0189971923828125,0.005794525146484375,0.0009164810180664062
college_medicine_84,college_medicine,olmo3-7b,0,A,A,0.99365234375,0.99365234375,0.00018990039825439453,0.0008645057678222656,0.0052947998046875
college_medicine_85,college_medicine,olmo3-7b,0,B,B,1.0,5.960464477539062e-07,1.0,2.086162567138672e-06,2.980232238769531e-07
college_medicine_86,college_medicine,olmo3-7b,0,D,C,1.5676021575927734e-05,5.0067901611328125e-06,3.5762786865234375e-06,1.0,1.5676021575927734e-05
college_medicine_87,college_medicine,olmo3-7b,0,A,A,1.0,1.0,3.5762786865234375e-07,6.556510925292969e-07,7.748603820800781e-07
college_medicine_88,college_medicine,olmo3-7b,0,C,B,0.0002956390380859375,0.000896453857421875,0.99853515625,0.0002956390380859375,0.0002162456512451172
college_medicine_89,college_medicine,olmo3-7b,0,D,D,0.994140625,0.00036644935607910156,4.2378902435302734e-05,0.005298614501953125,0.994140625
college_medicine_90,college_medicine,olmo3-7b,0,B,A,0.0010318756103515625,0.9990234375,0.0010318756103515625,9.453296661376953e-05,6.258487701416016e-06
college_medicine_91,college_medicine,olmo3-7b,0,A,A,1.0,1.0,4.172325134277344e-07,3.5762786865234375e-07,0.0
college_medicine_92,college_medicine,olmo3-7b,0,D,B,0.40283203125,5.900859832763672e-05,0.59521484375,0.0017795562744140625,0.40283203125
college_medicine_93,college_medicine,olmo3-7b,0,A,D,0.00394439697265625,0.00394439697265625,9.423494338989258e-05,0.00013077259063720703,0.99560546875
college_medicine_94,college_medicine,olmo3-7b,0,D,C,0.006572723388671875,0.0008759498596191406,0.0014219284057617188,0.9912109375,0.006572723388671875
college_medicine_95,college_medicine,olmo3-7b,0,D,C,0.09393310546875,0.0216217041015625,0.0209503173828125,0.86328125,0.09393310546875
college_medicine_96,college_medicine,olmo3-7b,0,C,C,0.701171875,0.29248046875,0.0016851425170898438,0.701171875,0.004581451416015625
college_medicine_97,college_medicine,olmo3-7b,0,A,D,5.960464477539063e-08,5.960464477539063e-08,0.0,0.0240478515625,0.97607421875
college_medicine_98,college_medicine,olmo3-7b,0,D,D,0.431396484375,0.002410888671875,0.2919921875,0.274169921875,0.431396484375
college_medicine_99,college_medicine,olmo3-7b,0,D,D,0.99560546875,4.5299530029296875e-06,0.004199981689453125,4.214048385620117e-05,0.99560546875
college_medicine_100,college_medicine,olmo3-7b,0,D,D,1.0,2.9981136322021484e-05,1.3828277587890625e-05,8.612871170043945e-05,1.0
college_medicine_101,college_medicine,olmo3-7b,0,D,B,0.101806640625,0.15283203125,0.7177734375,0.02740478515625,0.101806640625
college_medicine_102,college_medicine,olmo3-7b,0,B,C,3.1888484954833984e-05,0.0006461143493652344,3.1888484954833984e-05,0.9990234375,0.00035119056701660156
college_medicine_103,college_medicine,olmo3-7b,0,D,D,0.96923828125,0.02972412109375,0.00021827220916748047,0.0009260177612304688,0.96923828125
college_medicine_104,college_medicine,olmo3-7b,0,C,C,1.0,2.5451183319091797e-05,7.152557373046875e-07,1.0,5.960464477539063e-08
college_medicine_105,college_medicine,olmo3-7b,0,A,D,0.313720703125,0.313720703125,0.0200653076171875,0.0017805099487304688,0.66455078125
college_medicine_106,college_medicine,olmo3-7b,0,A,A,0.9853515625,0.9853515625,0.0068511962890625,0.005767822265625,0.0018157958984375
college_medicine_107,college_medicine,olmo3-7b,0,D,B,0.425537109375,0.0004329681396484375,0.57275390625,0.0014190673828125,0.425537109375
college_medicine_108,college_medicine,olmo3-7b,0,C,C,1.0,3.635883331298828e-06,7.748603820800781e-07,1.0,0.00010722875595092773
college_medicine_109,college_medicine,olmo3-7b,0,D,D,0.98291015625,0.016387939453125,0.00024890899658203125,0.0004723072052001953,0.98291015625
college_medicine_110,college_medicine,olmo3-7b,0,D,A,0.0005426406860351562,0.99609375,0.0003447532653808594,0.002887725830078125,0.0005426406860351562
college_medicine_111,college_medicine,olmo3-7b,0,A,B,0.00220489501953125,0.00220489501953125,0.97705078125,0.020599365234375,0.0003712177276611328
college_medicine_112,college_medicine,olmo3-7b,0,C,D,0.0130767822265625,0.0014448165893554688,0.201416015625,0.0130767822265625,0.7841796875
college_medicine_113,college_medicine,olmo3-7b,0,A,C,0.1845703125,0.1845703125,0.0006451606750488281,0.7529296875,0.061798095703125
college_medicine_114,college_medicine,olmo3-7b,0,D,D,0.99462890625,0.0001703500747680664,0.00106048583984375,0.004192352294921875,0.99462890625
college_medicine_115,college_medicine,olmo3-7b,0,C,A,0.0018930435180664062,0.99609375,0.001834869384765625,0.0018930435180664062,0.0002601146697998047
college_medicine_116,college_medicine,olmo3-7b,0,B,B,0.751953125,0.0005426406860351562,0.751953125,0.0107269287109375,0.2366943359375
college_medicine_117,college_medicine,olmo3-7b,0,A,A,0.52734375,0.52734375,4.404783248901367e-05,0.47265625,2.384185791015625e-06
college_medicine_118,college_medicine,olmo3-7b,0,D,D,0.99951171875,0.00011235475540161133,2.682209014892578e-06,0.00012934207916259766,0.99951171875
college_medicine_119,college_medicine,olmo3-7b,0,A,A,1.0,1.0,1.7881393432617188e-07,3.159046173095703e-06,4.76837158203125e-07
college_medicine_120,college_medicine,olmo3-7b,0,B,C,0.006927490234375,0.0206756591796875,0.006927490234375,0.7880859375,0.184326171875
college_medicine_121,college_medicine,olmo3-7b,0,C,C,1.0,2.6702880859375e-05,6.735324859619141e-06,1.0,1.430511474609375e-05
college_medicine_122,college_medicine,olmo3-7b,0,B,B,0.99951171875,1.5497207641601562e-06,0.99951171875,0.0003352165222167969,0.0001659393310546875
college_medicine_123,college_medicine,olmo3-7b,0,B,A,0.016143798828125,0.98291015625,0.016143798828125,0.0006661415100097656,0.000179290771484375
college_medicine_124,college_medicine,olmo3-7b,0,B,B,1.0,1.9669532775878906e-06,1.0,3.272294998168945e-05,1.7881393432617188e-07
college_medicine_125,college_medicine,olmo3-7b,0,A,C,0.092529296875,0.092529296875,0.0020122528076171875,0.9052734375,6.735324859619141e-06
college_medicine_126,college_medicine,olmo3-7b,0,C,A,0.20947265625,0.76611328125,0.0194854736328125,0.20947265625,0.0050811767578125
college_medicine_127,college_medicine,olmo3-7b,0,C,C,1.0,0.00010889768600463867,1.1324882507324219e-05,1.0,1.0132789611816406e-06
college_medicine_128,college_medicine,olmo3-7b,0,B,C,0.10882568359375,0.03070068359375,0.10882568359375,0.8427734375,0.0175018310546875
college_medicine_129,college_medicine,olmo3-7b,0,D,B,0.0056304931640625,0.005901336669921875,0.96142578125,0.02685546875,0.0056304931640625
college_medicine_130,college_medicine,olmo3-7b,0,B,D,0.0004017353057861328,0.17529296875,0.0004017353057861328,0.0012569427490234375,0.8232421875
college_medicine_131,college_medicine,olmo3-7b,0,D,C,2.2470951080322266e-05,1.8477439880371094e-06,8.350610733032227e-05,1.0,2.2470951080322266e-05
college_medicine_132,college_medicine,olmo3-7b,0,D,D,0.98828125,0.011688232421875,4.082918167114258e-05,0.00014710426330566406,0.98828125
college_medicine_133,college_medicine,olmo3-7b,0,A,A,0.99853515625,0.99853515625,7.68899917602539e-06,0.00028634071350097656,0.0013666152954101562
college_medicine_134,college_medicine,olmo3-7b,0,D,A,5.561113357543945e-05,0.99951171875,1.341104507446289e-05,0.00036835670471191406,5.561113357543945e-05
college_medicine_135,college_medicine,olmo3-7b,0,A,A,1.0,1.0,1.7881393432617188e-06,2.9802322387695312e-06,4.708766937255859e-06
college_medicine_136,college_medicine,olmo3-7b,0,C,C,0.998046875,2.0742416381835938e-05,3.260374069213867e-05,0.998046875,0.0021152496337890625
college_medicine_137,college_medicine,olmo3-7b,0,B,C,0.08026123046875,0.00054931640625,0.08026123046875,0.91845703125,0.0005846023559570312
college_medicine_138,college_medicine,olmo3-7b,0,B,B,0.99853515625,8.207559585571289e-05,0.99853515625,0.0012063980102539062,7.021427154541016e-05
college_medicine_139,college_medicine,olmo3-7b,0,C,D,0.01378631591796875,0.0032749176025390625,0.0013866424560546875,0.01378631591796875,0.9814453125
college_medicine_140,college_medicine,olmo3-7b,0,A,B,0.34130859375,0.34130859375,0.473876953125,0.11981201171875,0.06512451171875
college_medicine_141,college_medicine,olmo3-7b,0,C,C,1.0,1.7881393432617188e-06,5.960464477539063e-08,1.0,1.6093254089355469e-06
college_medicine_142,college_medicine,olmo3-7b,0,A,A,1.0,1.0,3.7610530853271484e-05,6.020069122314453e-06,3.319978713989258e-05
college_medicine_143,college_medicine,olmo3-7b,0,C,C,0.9912109375,0.00177001953125,0.004886627197265625,0.9912109375,0.0019140243530273438
college_medicine_144,college_medicine,olmo3-7b,0,B,B,1.0,1.5556812286376953e-05,1.0,1.1920928955078125e-07,1.7881393432617188e-07
college_medicine_145,college_medicine,olmo3-7b,0,D,D,0.9208984375,0.0054779052734375,0.002429962158203125,0.071044921875,0.9208984375
college_medicine_146,college_medicine,olmo3-7b,0,B,A,0.288818359375,0.69287109375,0.288818359375,0.016815185546875,0.0013380050659179688
college_medicine_147,college_medicine,olmo3-7b,0,D,B,0.250244140625,0.06036376953125,0.68017578125,0.009552001953125,0.250244140625
college_medicine_148,college_medicine,olmo3-7b,0,A,C,0.0005121231079101562,0.0005121231079101562,0.028839111328125,0.97021484375,0.0006470680236816406
college_medicine_149,college_medicine,olmo3-7b,0,B,B,0.7158203125,0.1114501953125,0.7158203125,0.07904052734375,0.0938720703125
college_medicine_150,college_medicine,olmo3-7b,0,C,C,0.99658203125,0.00279998779296875,0.00039076805114746094,0.99658203125,0.00015306472778320312
